"id","quantity","unit","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by","name"
"973","12","Lac Unit/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12 Lac Unit/vial"
"974","6","Lac Unit/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6 Lac Unit/vial"
"975","10","Lac Unit","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 Lac Unit"
"976","5","Lac Unit","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 Lac Unit"
"977","2.5","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 gm/100 gm"
"978","42.5","gm + 57.3 gm + 200 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"42.5 gm + 57.3 gm + 200 mg/100 gm"
"979","6","mg + 1.86 mg + 120 mcg/.6 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6 mg + 1.86 mg + 120 mcg/.6 ml"
"980","20","gm + 250 mg + 250 mg + 450 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 gm + 250 mg + 250 mg + 450 mg/100 ml"
"981","6.5","gm + 250 mg + 250 mg + 450 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6.5 gm + 250 mg + 250 mg + 450 mg/100 ml"
"982",".01","gm + 8.714 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".01 gm + 8.714 gm/100 gm"
"983",".022","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".022 gm/100 ml"
"984","3","gm + 2 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm + 2 gm/100 gm"
"985","4.5","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4.5 mg"
"986","4","gm + 25 mg + 2 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 gm + 25 mg + 2 gm/100 gm"
"987","10","gm + 10 gm + 5 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 gm + 10 gm + 5 gm/100 gm"
"988","150","mg + 120 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg + 120 mg/100 ml"
"989","50","mg + 700 mg + 13.3 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 700 mg + 13.3 mg/100 gm"
"990","1.2","gm/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.2 gm/30 ml"
"991","3","gm + 300 mg/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm + 300 mg/30 ml"
"992","1.5","gm/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.5 gm/30 ml"
"993","40","mg + 200 mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 mg + 200 mg/10 ml"
"994","0","Size","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"0 Size"
"995","1","Size","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 Size"
"996","2","Size","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 Size"
"997","3","Size","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 Size"
"998","4","Size","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 Size"
"999","100%"," ","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100% "
"1000","5.25","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5.25 gm/100 ml"
"1001","5","mg + 15 mcg + 100 mcg + 250 mcg + 7.5 mg + 4.5 mg + 1.5 mg + 4 mg + 2 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 15 mcg + 100 mcg + 250 mcg + 7.5 mg + 4.5 mg + 1.5 mg + 4 mg + 2 mg/gm"
"1002","6","mg + 800 mcg + 80 mg + 2.5 mg + 50 mg + 100 mcg + 10000 IU + 1000 IU + 10 mg + 45 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6 mg + 800 mcg + 80 mg + 2.5 mg + 50 mg + 100 mcg + 10000 IU + 1000 IU + 10 mg + 45 mg"
"1003","25","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 %"
"1004","4.5","gm + 1.25 gm + 12.5 gm + 6.65 gm + 50000 IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4.5 gm + 1.25 gm + 12.5 gm + 6.65 gm + 50000 IU"
"1005","3","Lac IU + 1 Lac IU + 50 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 Lac IU + 1 Lac IU + 50 mg"
"1006","1.5","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.5 mg/5 ml"
"1007","280","mg + 40 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"280 mg + 40 mg/100 ml"
"1008","50","mg + 3 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 3 gm/100 gm"
"1009","20","gm + 1.5 gm + 3.5 gm + 2.9 gm/Litres","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 gm + 1.5 gm + 3.5 gm + 2.9 gm/Litres"
"1010",".514","% + .356 % + .521 % + 18.088 % + 19.84 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".514 % + .356 % + .521 % + 18.088 % + 19.84 %"
"1011","200","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg/2 ml"
"1012","18","mcg + 20 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"18 mcg + 20 mg/ml"
"1013","9","mg + 70 mg + 1.189 mg + 594.57 mg + .03 mg + 5.94 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9 mg + 70 mg + 1.189 mg + 594.57 mg + .03 mg + 5.94 mg/100 ml"
"1014","33","mg + 30 mg + 860 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"33 mg + 30 mg + 860 mg/100 ml"
"1015","2.7","mg + 4 mg + 7.3382 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.7 mg + 4 mg + 7.3382 mg/100 ml"
"1016","35","gm + 15 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"35 gm + 15 gm"
"1017","100","mcg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mcg/2 ml"
"1018","9.74","gm + 8.84 gm + 3.74 gm + 5.5 gm + 161.43 gm/1000 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9.74 gm + 8.84 gm + 3.74 gm + 5.5 gm + 161.43 gm/1000 ml"
"1019","66","gm + 30.5 gm/Litres","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"66 gm + 30.5 gm/Litres"
"1020","2.4","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.4 gm/100 ml"
"1021","7.1","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"7.1 gm/100 ml"
"1022","7","gm + 19 gm/118 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"7 gm + 19 gm/118 ml"
"1023","110","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"110 mg"
"1024","120","mcg/.2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"120 mcg/.2 ml"
"1025","1000","IU/.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1000 IU/.5 ml"
"1026","3","mg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg/3 ml"
"1027","180","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"180 mg/5 ml"
"1028","400","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mg/vial"
"1029",".75","gm + 25 gm + 1.3 gm + 1.45 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".75 gm + 25 gm + 1.3 gm + 1.45 gm"
"1030","12","ml/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12 ml/100 ml"
"1031","240","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"240 mg/100 ml"
"1032","50","mg + 30 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 30 mg/gm"
"1033","300","mg + 400 mg + 800 mg + 200 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg + 400 mg + 800 mg + 200 mg/100 gm"
"1034","240","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"240 mg"
"1035","50","mg/5ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg/5ml"
"1036","100","mg + 350 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 350 mg/100 ml"
"1037","9","mg/ ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9 mg/ ml"
"1038","2.5","mg + 100 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 mg + 100 mg"
"1039","75","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 mg/5 ml"
"1040","630","mcg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"630 mcg/3 ml"
"1041","1.25","mg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.25 mg/3 ml"
"1042","750","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"750 mg/100 gm"
"1043","360","mcg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"360 mcg/3 ml"
"1044","250","mg/50 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg/50 ml"
"1045","137","mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"137 mcg/Metered Inhalation"
"1046","60","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mg/100 gm"
"1047","2","gm + 25 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 gm + 25 mg/100 ml"
"1048","30","MIU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30 MIU/ml"
"1049","500","mcg + 2.5 mg/2.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mcg + 2.5 mg/2.5 ml"
"1050","1","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg/2 ml"
"1051","150","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg/ml"
"1052",".5","gm + .1 gm/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".5 gm + .1 gm/10 ml"
"1053","3","MIU/.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 MIU/.5 ml"
"1054","30","ml + 5 gm + 7.06 gm/120 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30 ml + 5 gm + 7.06 gm/120 ml"
"1055",".5","ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".5 ml"
"1056",".15","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".15 gm/100 gm"
"1057",".6","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".6 mg"
"1058",".5","gm/50 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".5 gm/50 ml"
"1059","400","mg/200 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mg/200 ml"
"1060","75","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 mg/100 ml"
"1061","2","gm + 3 gm + 8 gm + 2 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 gm + 3 gm + 8 gm + 2 gm/100 ml"
"1062","125","mg + 69 mcg + 220 IU + 6 mcg + 11.2 IU + 414 mcg + 46 mg + 17.25 mg + 5.5 mg + 3500 IU + 4.14 mg + 3.51 mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"125 mg + 69 mcg + 220 IU + 6 mcg + 11.2 IU + 414 mcg + 46 mg + 17.25 mg + 5.5 mg + 3500 IU + 4.14 mg + 3.51 mg/vial"
"1063","750","mg + 750 mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"750 mg + 750 mg/vial"
"1064","60","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mg/100 ml"
"1065","250","mg + 300 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 300 mg/100 ml"
"1066","200","mg + 300 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 300 mg"
"1067","13.125","gm + 46.6 mg + 178.5 mg + 350.7 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"13.125 gm + 46.6 mg + 178.5 mg + 350.7 mg"
"1068","5","mg + 30 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 30 mg/gm"
"1069","1000","mg + 100 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1000 mg + 100 mg"
"1070","408","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"408 mg"
"1071","6.5","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6.5 gm/100 gm"
"1072","200","mcg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mcg/2 ml"
"1073","120","mg/1.7 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"120 mg/1.7 ml"
"1074","420","mg/14 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"420 mg/14 ml"
"1075","27.2","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"27.2 mg/5 ml"
"1076","11.25","mg/.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"11.25 mg/.5 ml"
"1077","5","mg/2.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg/2.5 ml"
"1078","360","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"360 mcg"
"1079","1.3","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.3 gm/100 gm"
"1080","9","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9 mg"
"1081","60","mg + 1200 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mg + 1200 mg"
"1082","37.5","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"37.5 mg/5 ml"
"1083","300","gm/300 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 gm/300 gm"
"1084","300","mg/15 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg/15 ml"
"1085","15","mcg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 mcg/2 ml"
"1086","120","mg/4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"120 mg/4 ml"
"1087","30","mg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30 mg/3 ml"
"1088","250","mcg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mcg/2 ml"
"1089","25","mg + 80 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 80 mg"
"1090","14","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"14 mg"
"1091","40","mg + 12.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 mg + 12.5 mg"
"1092","15","mg/Spray","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 mg/Spray"
"1093","100","mg + 125 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 125 mg/100 ml"
"1094","87.5","mg + 225 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"87.5 mg + 225 mg"
"1095","120","mg/120 Spray","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"120 mg/120 Spray"
"1096","10","mg + 28 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 28 mg"
"1097","10","mg + 7 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 7 mg"
"1098","10","mg + 14 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 14 mg"
"1099","65","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"65 mg/ml"
"1100","50","mcg + 150 mcg + 160 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg + 150 mcg + 160 mcg"
"1101","900","mg + 200 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"900 mg + 200 mg/100 ml"
"1102","750","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"750 mg/100 ml"
"1103","3","mg + .03 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + .03 mg"
"1104","30","mcg + 75 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30 mcg + 75 mcg"
"1105","150","mcg + 20 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mcg + 20 mcg"
"1106","37.5","mcg + 750 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"37.5 mcg + 750 mcg"
"1107","3","mg + 20 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + 20 mcg"
"1108","180","mg + 150 mg + 30 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"180 mg + 150 mg + 30 mg"
"1109","104","mg/.65 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"104 mg/.65 ml"
"1110","3","mg + 30 mcg + 451 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + 30 mcg + 451 mcg"
"1111","3","mg + 20 mcg + 451 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + 20 mcg + 451 mcg"
"1112","9.35","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9.35 mg/ml"
"1113","1200","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1200 mg"
"1114","8","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"8 gm/100 gm"
"1115","10","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg/100 gm"
"1116","20","mg + 450 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg + 450 mcg"
"1117","250","mg + 200 mcg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 200 mcg/10 ml"
"1118","1","mg + 500 mcg + 40 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg + 500 mcg + 40 mg"
"1119","1","mg + 1 mg + 100 mg + 100 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg + 1 mg + 100 mg + 100 mg/gm"
"1120",".01","gm + .045 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".01 gm + .045 gm/100 gm"
"1121","200","mg + 2 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 2 gm/100 gm"
"1122",".01","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".01 gm/100 gm"
"1123",".625","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".625 mg/gm"
"1124","80","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 mg/gm"
"1125","3","gm/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm/30 ml"
"1126","2.18","gm + 2.32 gm + 500 mg/5 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.18 gm + 2.32 gm + 500 mg/5 gm"
"1127","50","mcg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg/gm"
"1128","0","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"0 %"
"1129","250","IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 IU/ml"
"1130","99","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"99 %"
"1131","99.5","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"99.5 %"
"1132","20.4","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20.4 %"
"1133","100","gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 gm"
"1134","75","mg + 50 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 mg + 50 mg/ml"
"1135","5","mcg + 10 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mcg + 10 mg"
"1136","1.5","gm/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.5 gm/10 ml"
"1137","2.5","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 %"
"1138","7.5","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"7.5 gm/100 ml"
"1139","25","mg + 500 mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 500 mg/5 ml"
"1140","4","gm + 1 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 gm + 1 mg/100 ml"
"1141","20","mcg + 20 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mcg + 20 mg/ml"
"1142","360","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"360 mg"
"1143","80","% + 20 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 % + 20 %"
"1144","70","% + 30 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"70 % + 30 %"
"1145","30","% + 70 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30 % + 70 %"
"1146","10","gm + 750 mg + 1.75 gm + 1.45 gm/500 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 gm + 750 mg + 1.75 gm + 1.45 gm/500 ml"
"1147","5.1","gm + 3.56 gm + 5.2 gm + 181.01 gm + 198.4 gm/Litres","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5.1 gm + 3.56 gm + 5.2 gm + 181.01 gm + 198.4 gm/Litres"
"1148","5","% + .225 %/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 % + .225 %/100 ml"
"1149",".3","% + 2.55 % + .22 % + 2.63 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".3 % + 2.55 % + .22 % + 2.63 %"
"1150",".0275","% + .3 % + 3.19 % + .22 % + 2.63 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".0275 % + .3 % + 3.19 % + .22 % + 2.63 %"
"1151",".469","% + 1.008 % + .754 % + .554 % + 21.968 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".469 % + 1.008 % + .754 % + .554 % + 21.968 %"
"1152","7","% + .561 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"7 % + .561 %"
"1153","5","% + .45 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 % + .45 %"
"1154","1","No's","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 No's"
"1155","10","gm + 225 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 gm + 225 mg/100 ml"
"1156","20","mg + 5 gm + 30 mg + 600 mg + 310 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg + 5 gm + 30 mg + 600 mg + 310 mg/100 ml"
"1157","10","gm + 900 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 gm + 900 mg/100 ml"
"1158","50","% + 50 %","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 % + 50 %"
"1159","98","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"98 %"
"1160","50","mg + 1 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 1 gm/100 gm"
"1161","200","mg + 500 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 500 mcg"
"1162","20","mg + 10 mg + 100 mg + 50 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg + 10 mg + 100 mg + 50 mg/gm"
"1163","184","mg + 50 mg + 500 mg + 266 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"184 mg + 50 mg + 500 mg + 266 mg"
"1164","20","mg + 20000 IU + 1 Lac IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg + 20000 IU + 1 Lac IU"
"1165","52.5","gm + .187 gm + .714 gm + 1.4 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"52.5 gm + .187 gm + .714 gm + 1.4 gm/100 ml"
"1166","1000000","IU + 20000 IU + 20 IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1000000 IU + 20000 IU + 20 IU/ml"
"1167","9.1","mg + 50 mg + 2 mg + 100 mg + 25 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9.1 mg + 50 mg + 2 mg + 100 mg + 25 mg"
