"id","name","slug","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by"
"635","Vildagliptin","vildagliptin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"636","Metformin Hydrochloride + Vildagliptin","metformin-hydrochloride-+-vildagliptin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"637","Ethyl Alcohol + Isopropyl Alcohol","ethyl-alcohol-+-isopropyl-alcohol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"638","Paliperidone","paliperidone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"639","Naphazoline Hydrochloride + Pheniramine Maleate","naphazoline-hydrochloride-+-pheniramine-maleate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"640","Armodafinil","armodafinil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"641","Dapagliflozin","dapagliflozin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"642","Lactase","lactase","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"643","Telmisartan","telmisartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"644","Rivaroxaban","rivaroxaban","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"645","Lactitol","lactitol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"646","Flunixin","flunixin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"647","Bromhexine Hydrochloride + Doxycycline + Tylosin Tartrate","bromhexine-hydrochloride-+-doxycycline-+-tylosin-tartrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"648","Amlodipine + Telmisartan","amlodipine-+-telmisartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"649","Mirabegron","mirabegron","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"650","Vitamin A + Vitamin D3 + Vitamin E","vitamin-a-+-vitamin-d3-+-vitamin-e","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"651","Flumequine","flumequine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"652","Triclabendazole","triclabendazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"653","Pyridoxine Hydrochloride + Riboflavine-5-Phosphate + Thiamine Hydrochloride","pyridoxine-hydrochloride-+-riboflavine-5-phosphate-+-thiamine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"654","Carboxymethylcellulose Sodium","carboxymethylcellulose-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"655","Almitrine Bismesylate + Raubasine","almitrine-bismesylate-+-raubasine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"656","Glucosamine","glucosamine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"657","Amino Acids (Essential) + Glucose & Electrolytes","amino-acids-(essential)-+-glucose-&-electrolytes","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"658","Fluticasone Propionate","fluticasone-propionate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"659","Hydrochlorothiazide + Telmisartan","hydrochlorothiazide-+-telmisartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"660","Ascorbic Acid + Biotin + Calcium + Choline Bitartrate + Chromium + Cyanocobalamin + Inositol + Iodine + Magnesium + Manganese + Pantothenic acid + Para-Amino-Benzoic Acid + Pottassium + Riboflavin + Selenium + Vitamin A + Vitamin B1 + Vitamin D3 + Vitamin E + Zinc","ascorbic-acid-+-biotin-+-calcium-+-choline-bitartrate-+-chromium-+-cyanocobalamin-+-inositol-+-iodine-+-magnesium-+-manganese-+-pantothenic-acid-+-para-amino-benzoic-acid-+-pottassium-+-riboflavin-+-selenium-+-vitamin-a-+-vitamin-b1-+-vitamin-d3-+-vitamin-e-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"661","Glycerol + Hypromellose + Polyethylene Glycol 400","glycerol-+-hypromellose-+-polyethylene-glycol-400","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"662","Polyethylene Glycol 400 + Propylene Glycol","polyethylene-glycol-400-+-propylene-glycol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"663","Azilsartan Medoxomil","azilsartan-medoxomil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"664","Desogestrel + Ethinylestradiol","desogestrel-+-ethinylestradiol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"665","Lynestrenol","lynestrenol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"666","Letrozole","letrozole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"667","Testosterone Decanoate + Testosterone Isocaproate + Testosterone Phenyl propionate + Testosterone Propionate","testosterone-decanoate-+-testosterone-isocaproate-+-testosterone-phenyl-propionate-+-testosterone-propionate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"668","Alcaftadine","alcaftadine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"669","Elemental Iron","elemental-iron","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"670","Boron + Calcium + Copper + Magnesium + Manganese + Vitamin D3 + Zinc","boron-+-calcium-+-copper-+-magnesium-+-manganese-+-vitamin-d3-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"671","Calcium Carbonate + Calcium Lactate Gluconate + Vitamin C + Vitamin D","calcium-carbonate-+-calcium-lactate-gluconate-+-vitamin-c-+-vitamin-d","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"672","Nitrofurantoin","nitrofurantoin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"673","Suvorexant","suvorexant","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"674","Fosfomycin","fosfomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"675","Cholecalciferol (Vit. D3)","cholecalciferol-(vit.-d3)","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"676","Indacaterol","indacaterol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"677","Cabergoline","cabergoline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"678","Linagliptin + Metformin Hydrochloride","linagliptin-+-metformin-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"679","Bepotastine Besilate","bepotastine-besilate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"680","Dextromethorphan Hydrobromide + Phenylephrine Hydrochloride + Triprolidine Hydrochloride","dextromethorphan-hydrobromide-+-phenylephrine-hydrochloride-+-triprolidine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"681","Cilnidipine","cilnidipine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"682","Tofacitinib","tofacitinib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"683","Eltrombopag","eltrombopag","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"684","Carbonyl Iron + Folic Acid + Zinc","carbonyl-iron-+-folic-acid-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"685","Ferric Carboxymaltose","ferric-carboxymaltose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"686","Dutasteride + Tamsulosin Hydrochloride","dutasteride-+-tamsulosin-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"687","Zoledronic Acid","zoledronic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"688","Sodium Alginate","sodium-alginate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"689","Sofosbuvir + Velpatasvir","sofosbuvir-+-velpatasvir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"690","Calcium (Algae Source) + Vitamin D3","calcium-(algae-source)-+-vitamin-d3","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"691","Hydroxychloroquine Sulphate","hydroxychloroquine-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"692","Favipiravir","favipiravir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"693","Amprolium Hydrochloride","amprolium-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"694","Clorsulon + Ivermectin","clorsulon-+-ivermectin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"695","Tiotropium","tiotropium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"696","Enoxaprin","enoxaprin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"697","Empagliflozin","empagliflozin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"698","Ibandronic Acid","ibandronic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"699","Nabumetone","nabumetone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"700","Bromhexine + Erythromycin + Neomycin + Sulfadimidine + Trimethoprim","bromhexine-+-erythromycin-+-neomycin-+-sulfadimidine-+-trimethoprim","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"701","Ceftiofur","ceftiofur","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"702","Empagliflozin + Metformin Hydrochloride","empagliflozin-+-metformin-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"703","Brivaracetam","brivaracetam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"704","Posaconazole","posaconazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"705","Clarithromycin","clarithromycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"706","Prucalopride","prucalopride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"707","Amlodipine + Bisoprolol Hemifumarate","amlodipine-+-bisoprolol-hemifumarate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"708","Hydrochlorothiazide + Nebivolol","hydrochlorothiazide-+-nebivolol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"709","Ascorbic Acid + Calcium Carbonate + Calcium Gluconate + Calcium Lactate","ascorbic-acid-+-calcium-carbonate-+-calcium-gluconate-+-calcium-lactate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"710","Chlorthalidone","chlorthalidone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"711","Darbepoetin","darbepoetin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"712","Rituximab","rituximab","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"713","Elagolix","elagolix","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"714","Relugolix","relugolix","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"715","Lefamulin","lefamulin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"716","Citric Acid Monohydrate + Potassium Citrate","citric-acid-monohydrate-+-potassium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"717","Benzalkonium Chloride + Chlorhexidine Hydrochloride + Isopropyl Myristate + Liquid Paraffin","benzalkonium-chloride-+-chlorhexidine-hydrochloride-+-isopropyl-myristate-+-liquid-paraffin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"718","Phenylbutazone","phenylbutazone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"719","Florfenicol","florfenicol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"720","Tylvalosin","tylvalosin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"721","Fenbendazole","fenbendazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"722","Florfenicol + Flunixin","florfenicol-+-flunixin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"723","Vonoprazan","vonoprazan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"724","Omarigliptin","omarigliptin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"725","Ferric Maltol","ferric-maltol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"726","Erythromycin + Sulphadiazine + Trimethoprim","erythromycin-+-sulphadiazine-+-trimethoprim","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"727","Butaphosphan + Cyanocobalamin + DL-Methionine + Nicotinamide + Taurine","butaphosphan-+-cyanocobalamin-+-dl-methionine-+-nicotinamide-+-taurine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"728","Amprolium + Mendione Sodium Bisulphite (Vitamin-K) + Sulfaquinoxaline Sodium","amprolium-+-mendione-sodium-bisulphite-(vitamin-k)-+-sulfaquinoxaline-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"729","Apramycin Sulfate","apramycin-sulfate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"730","Isoflurane","isoflurane","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"731","Sevoflurane","sevoflurane","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"732","Vericiguat","vericiguat","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"733","Clascoterone","clascoterone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"734","Tirzepatide","tirzepatide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"735","Calcitriol + Calcium","calcitriol-+-calcium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"736","Roxadustat","roxadustat","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"737","Folinic Acid","folinic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"738","Trimetazidine Dihydrochloride","trimetazidine-dihydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"739","Empagliflozin + Linagliptin","empagliflozin-+-linagliptin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"740","Amitriptyline + Chlordiazepoxide","amitriptyline-+-chlordiazepoxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"741","Semaglutide","semaglutide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"742","Mirogabalin","mirogabalin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"743","Fluticasone Furoate + Umeclidinium + Vilanterol","fluticasone-furoate-+-umeclidinium-+-vilanterol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"744","Sacubitril + Valsartan","sacubitril-+-valsartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"745","Daprodustat","daprodustat","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"746","Itopride Hydrochloride","itopride-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"747","Atorvastatin + Ezetimibe","atorvastatin-+-ezetimibe","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"748","Sulphadiazine + Sulphadimidine + Sulphapyridine","sulphadiazine-+-sulphadimidine-+-sulphapyridine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"749","Oxyclozanide + Tetramisole Hydrochloride","oxyclozanide-+-tetramisole-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"750","Ammonium Bicarbonate + Gentian + Ginger + Nux vomica + Sodium Bicarbonate","ammonium-bicarbonate-+-gentian-+-ginger-+-nux-vomica-+-sodium-bicarbonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"751","Piperazine","piperazine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"752","Sodium Carbonate","sodium-carbonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"753","Tacrolimus","tacrolimus","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"754","Sulphadiazine + Trimethoprim","sulphadiazine-+-trimethoprim","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"755","Sodium Sulfachloropyridazine + Trimethoprim","sodium-sulfachloropyridazine-+-trimethoprim","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"756","Sulfaclozine","sulfaclozine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"757","Antimony Potassium Tartrate + Ferrous Sulphate","antimony-potassium-tartrate-+-ferrous-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"758","Buparvaquone","buparvaquone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"759","Calcium Gluconate + Dextrose + Magnesium Hypophosphite","calcium-gluconate-+-dextrose-+-magnesium-hypophosphite","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"760","Erythromycin Thiocyanate + Sulphadiazine + Trimethoprim","erythromycin-thiocyanate-+-sulphadiazine-+-trimethoprim","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"761","Diaverdin + Nicotinamide + Sulphadimethoxine Sodium + Sulphadimidine + Vitamin K","diaverdin-+-nicotinamide-+-sulphadimethoxine-sodium-+-sulphadimidine-+-vitamin-k","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"762","Sulphadimidine","sulphadimidine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"763","Zinc Sulphate Monohydrate","zinc-sulphate-monohydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"764","Anhydrous Glucose + Vitamin C","anhydrous-glucose-+-vitamin-c","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"765","Nicotinamide + Pyridoxine Hydrochloride + Riboflavine Sodium Phosphate + Thiamine Hydrochloride + Zinc Sulphate Monohydrate","nicotinamide-+-pyridoxine-hydrochloride-+-riboflavine-sodium-phosphate-+-thiamine-hydrochloride-+-zinc-sulphate-monohydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"766","Ascorbic Acid + Biotin + Calcium Pantothenate + Dextrose Anhydrous + Folic Acid + Nicotinamide + Pyridoxine Hydrochloride + Riboflavine Sodium Phosphate + Thiamine Hydrochloride + Vitamin B12","ascorbic-acid-+-biotin-+-calcium-pantothenate-+-dextrose-anhydrous-+-folic-acid-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavine-sodium-phosphate-+-thiamine-hydrochloride-+-vitamin-b12","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"767","Flavoxate Hydrochloride","flavoxate-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"768","Hydroquinone","hydroquinone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"769","Glycerol + Hydrogen Peroxide Solution + Isopropyl Alcohol","glycerol-+-hydrogen-peroxide-solution-+-isopropyl-alcohol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"770","Camphor + Menthol + Methyl Salicylate","camphor-+-menthol-+-methyl-salicylate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"771","Dexlansoprazole","dexlansoprazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"772","Carprofen","carprofen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"773","Loperamide","loperamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"774","Chlorpromazine Hydrochloride","chlorpromazine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"775","Metoclopramide Hydrochloride","metoclopramide-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"776","Magnesium Hydroxide","magnesium-hydroxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"777","Pyrantel Pamoate","pyrantel-pamoate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"778","Nicotinamide + Pantothenic acid + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin C + Vitamin D","nicotinamide-+-pantothenic-acid-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-a-+-vitamin-b1-+-vitamin-c-+-vitamin-d","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"779","Tetracycline Hydrochloride","tetracycline-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"780","Cloxacillin","cloxacillin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"781","Ascorbic Acid + Calcium Pantothenate + Cupric Sulphate + Cyanocobalamin + Ferrous Sulphate + Folic Acid + Manganese Sulphate + Nicotinamide + Potassium Iodide + Potassium Sulphate + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin D + Vitamin E + Zinc Sulphate","ascorbic-acid-+-calcium-pantothenate-+-cupric-sulphate-+-cyanocobalamin-+-ferrous-sulphate-+-folic-acid-+-manganese-sulphate-+-nicotinamide-+-potassium-iodide-+-potassium-sulphate-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-a-+-vitamin-b1-+-vitamin-d-+-vitamin-e-+-zinc-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"782","Phenoxymethyl Penicillin","phenoxymethyl-penicillin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"783","Quinine Sulphate","quinine-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"784","Nitrazepam","nitrazepam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"785","Mebhydrolin","mebhydrolin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"786","Glibenclamide","glibenclamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"787","Diltiazem Hydrochloride","diltiazem-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"788","Amitriptyline Hydrochloride","amitriptyline-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"789","Sulphanilamide","sulphanilamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"790","Fluoxetine","fluoxetine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"791","Haloperidol","haloperidol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"792","Cinnarizine","cinnarizine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"793","Nifedipine","nifedipine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"794","Frusemide","frusemide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"795","Choline + Cobalt + Cyanocobalamin + Ferrous Sulphate + Vitamin B1","choline-+-cobalt-+-cyanocobalamin-+-ferrous-sulphate-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"796","Ascorbic Acid + Calcium d-Pantothenate + Cynocobalamin + Folic Acid + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1","ascorbic-acid-+-calcium-d-pantothenate-+-cynocobalamin-+-folic-acid-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"797","Lorazepam","lorazepam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"798","Enalapril Maleate","enalapril-maleate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"799","Bisacodyl","bisacodyl","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"800","Phenobarbitone","phenobarbitone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"801","Flurazepam","flurazepam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"802","Captopril","captopril","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"803","Ispaghula Husk","ispaghula-husk","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"804","Verapamil Hydrochloride","verapamil-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"805","Betamethasone + Clotrimazole","betamethasone-+-clotrimazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"806","Trichlorfon","trichlorfon","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"807","Betamethasone + Neomycin Sulphate","betamethasone-+-neomycin-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"808","Acyclovir","acyclovir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"809","Clozapine","clozapine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"810","Diazepam","diazepam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"811","Rivastigmine","rivastigmine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"812","Valsartan","valsartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"813","D-Panthenol + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1","d-panthenol-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
